age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
45.0, Private, Prof-school,18.75, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,62.5, United-States, <=50K
75.0, State-gov, Some-college,12.5, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
47.5, State-gov, Masters,17.5, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,50.0, United-States, <=50K
60.0, Private, Bachelors,16.25, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0.0,0.0,56.25, Philippines, >50K
36.25, Private, HS-grad,11.25, Separated, Sales, Unmarried, White, Female,0.0,0.0,31.25, United-States, <=50K
63.75, Private, Bachelors,16.25, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,62.5, United-States, >50K
35.0, Private, Bachelors,16.25, Never-married, Adm-clerical, Not-in-family, White, Male,0.0,1760.0,50.0, United-States, >50K
46.25, Private, HS-grad,11.25, Never-married, Other-service, Unmarried, Black, Female,0.0,0.0,37.5, United-States, <=50K
62.5, Private, HS-grad,11.25, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
47.5, Private, Bachelors,16.25, Married-civ-spouse, Prof-specialty, Husband, White, Male,18780.0,0.0,87.5, United-States, >50K
37.5, Private, HS-grad,11.25, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,62.5, ?, <=50K
43.75, Self-emp-inc, Assoc-acdm,15.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,2358.75,56.25, United-States, >50K
41.25, Private, Some-college,12.5, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,50.0, Peru, >50K
26.25, ?, 9th,6.25, Never-married, ?, Own-child, White, Male,0.0,0.0,52.5, United-States, <=50K
41.25, Local-gov, Bachelors,16.25, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,62.5, United-States, <=50K
37.5, Private, Some-college,12.5, Divorced, Adm-clerical, Unmarried, Black, Female,0.0,0.0,50.0, United-States, <=50K
41.25, Private, Some-college,12.5, Never-married, Adm-clerical, Unmarried, White, Female,0.0,0.0,43.75, Puerto-Rico, <=50K
52.5, Private, Bachelors,16.25, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0.0,0.0,50.0, United-States, <=50K
46.25, Local-gov, Masters,17.5, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,56.25, United-States, >50K
100.0, Self-emp-not-inc, 7th-8th,5.0, Never-married, Farming-fishing, Unmarried, White, Male,0.0,0.0,25.0, United-States, <=50K
58.75, Private, Some-college,12.5, Divorced, Exec-managerial, Unmarried, White, Female,0.0,0.0,50.0, United-States, <=50K
57.5, Private, HS-grad,11.25, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,50.0, United-States, <=50K
41.25, Private, Some-college,12.5, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,50.0, United-States, >50K
52.5, Private, HS-grad,11.25, Divorced, Handlers-cleaners, Unmarried, White, Male,0.0,0.0,50.0, United-States, <=50K
38.75, Private, HS-grad,11.25, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,1966.25,50.0, United-States, >50K
76.25, Federal-gov, Some-college,12.5, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,2358.75,50.0, United-States, >50K
81.25, Self-emp-inc, Bachelors,16.25, Married-civ-spouse, Exec-managerial, Husband, White, Male,124998.75,0.0,81.25, United-States, >50K
53.75, Private, Some-college,12.5, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,61.25, United-States, >50K
78.75, ?, Bachelors,16.25, Married-civ-spouse, ?, Wife, Black, Female,0.0,0.0,56.25, United-States, <=50K
42.5, Private, Some-college,12.5, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,2571.25,50.0, United-States, >50K
33.75, Private, 11th,8.75, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,4927.5,0.0,50.0, United-States, <=50K
52.5, Private, Some-college,12.5, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
40.0, Self-emp-not-inc, HS-grad,11.25, Divorced, Craft-repair, Unmarried, White, Male,0.0,0.0,50.0, United-States, >50K
35.0, Self-emp-not-inc, HS-grad,11.25, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, Poland, <=50K
50.0, Private, Assoc-voc,13.75, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,50.0, United-States, >50K
25.0, ?, Some-college,12.5, Never-married, ?, Own-child, White, Female,0.0,0.0,31.25, United-States, <=50K
21.25, Private, 11th,8.75, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,37.5, United-States, >50K
30.0, Private, Some-college,12.5, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,18.75, United-States, <=50K
42.5, Private, Assoc-acdm,15.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,55.0, United-States, <=50K
77.5, Private, Assoc-voc,13.75, Divorced, Other-service, Not-in-family, White, Male,0.0,0.0,50.0, United-States, <=50K
75.0, Federal-gov, Some-college,12.5, Widowed, Exec-managerial, Not-in-family, White, Female,0.0,0.0,50.0, England, <=50K
56.25, Private, HS-grad,11.25, Never-married, Machine-op-inspct, Unmarried, White, Female,0.0,0.0,50.0, Canada, <=50K
26.25, ?, Some-college,12.5, Never-married, ?, Own-child, White, Female,0.0,0.0,50.0, United-States, <=50K
47.5, Local-gov, Assoc-voc,13.75, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
33.75, Private, HS-grad,11.25, Married-civ-spouse, Adm-clerical, Husband, White, Male,3225.0,0.0,56.25, United-States, <=50K
52.5, Private, Bachelors,16.25, Divorced, Exec-managerial, Not-in-family, White, Female,0.0,0.0,68.75, United-States, >50K
45.0, Private, HS-grad,11.25, Divorced, Exec-managerial, Unmarried, White, Female,0.0,0.0,62.5, United-States, >50K
31.25, Private, Some-college,12.5, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,50.0, United-States, >50K
42.5, Self-emp-inc, HS-grad,11.25, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,56.25, United-States, >50K
36.25, Private, Assoc-voc,13.75, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,2563.75,50.0, United-States, <=50K
86.25, Private, Prof-school,18.75, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,3.75, United-States, >50K
55.0, Private, Some-college,12.5, Married-civ-spouse, Prof-specialty, Husband, White, Male,9122.5,0.0,56.25, United-States, >50K
57.5, Self-emp-inc, Some-college,12.5, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
42.5, Private, HS-grad,11.25, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,56.25, United-States, >50K
27.5, Private, Some-college,12.5, Never-married, Craft-repair, Own-child, White, Female,0.0,0.0,43.75, United-States, >50K
48.75, Private, Some-college,12.5, Married-civ-spouse, Sales, Wife, White, Female,0.0,0.0,56.25, United-States, <=50K
32.5, Private, Bachelors,16.25, Never-married, Tech-support, Own-child, White, Female,0.0,0.0,43.75, United-States, <=50K
36.25, Private, Bachelors,16.25, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,68.75, United-States, <=50K
22.5, ?, HS-grad,11.25, Never-married, ?, Own-child, White, Female,0.0,0.0,15.0, United-States, >50K
48.75, Federal-gov, HS-grad,11.25, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,50.0, United-States, >50K
30.0, Private, Some-college,12.5, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,37.5, United-States, <=50K
75.0, Private, Prof-school,18.75, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States, >50K
47.5, Private, Assoc-acdm,15.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,50.0, United-States, >50K
40.0, Private, Bachelors,16.25, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,50.0, United-States, <=50K
26.25, ?, 11th,8.75, Married-civ-spouse, ?, Wife, White, Female,0.0,0.0,70.0, United-States, <=50K
38.75, Private, Masters,17.5, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,37.5, United-States, <=50K
90.0, Self-emp-not-inc, Prof-school,18.75, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,2807.5,35.0, United-States, >50K
43.75, Self-emp-not-inc, Bachelors,16.25, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,56.25, United-States, <=50K
48.75, Private, Bachelors,16.25, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0.0,0.0,43.75, United-States, <=50K
28.75, Private, HS-grad,11.25, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,50.0, United-States, <=50K
63.75, Private, HS-grad,11.25, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,50.0, United-States, >50K
57.5, Private, HS-grad,11.25, Married-civ-spouse, Tech-support, Husband, Black, Male,0.0,0.0,50.0, United-States, >50K
57.5, Private, HS-grad,11.25, Divorced, Craft-repair, Other-relative, White, Male,0.0,0.0,50.0, United-States, <=50K
45.0, Private, HS-grad,11.25, Never-married, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,50.0, United-States, >50K
52.5, Private, Bachelors,16.25, Married-civ-spouse, Sales, Husband, White, Male,9122.5,0.0,50.0, United-States, >50K
45.0, State-gov, HS-grad,11.25, Divorced, Adm-clerical, Own-child, Black, Female,0.0,0.0,50.0, United-States, <=50K
38.75, Self-emp-inc, HS-grad,11.25, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,56.25, United-States, <=50K
35.0, Private, HS-grad,11.25, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,50.0, United-States, <=50K
35.0, Private, HS-grad,11.25, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,62.5, United-States, >50K
73.75, Private, HS-grad,11.25, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0.0,0.0,50.0, Italy, >50K
66.25, Self-emp-inc, Assoc-voc,13.75, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, Greece, >50K
47.5, Private, HS-grad,11.25, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,45.0, United-States, >50K
70.0, Private, 7th-8th,5.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,37.5, United-States, >50K
65.0, Private, 7th-8th,5.0, Divorced, Priv-house-serv, Own-child, Black, Female,0.0,0.0,20.0, United-States, >50K
32.5, Private, HS-grad,11.25, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,50.0, United-States, >50K
55.0, Private, Masters,17.5, Married-civ-spouse, Prof-specialty, Husband, White, Male,9122.5,0.0,50.0, United-States, >50K
63.75, ?, Some-college,12.5, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,30.0, United-States, <=50K
66.25, Self-emp-not-inc, Assoc-voc,13.75, Separated, Craft-repair, Not-in-family, White, Male,0.0,0.0,50.0, Poland, <=50K
48.75, Private, HS-grad,11.25, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,37.5, United-States, >50K
31.25, State-gov, Bachelors,16.25, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,50.0, United-States, >50K
88.75, Self-emp-not-inc, HS-grad,11.25, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0.0,0.0,43.75, United-States, <=50K
60.0, Private, 10th,7.5, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0.0,0.0,50.0, United-States, <=50K
27.5, State-gov, Some-college,12.5, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,25.0, United-States, <=50K
37.5, Private, HS-grad,11.25, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,50.0, Puerto-Rico, <=50K
61.25, Private, HS-grad,11.25, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,31.25, United-States, <=50K
45.0, Private, 10th,7.5, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
38.75, Private, HS-grad,11.25, Married-civ-spouse, Machine-op-inspct, Wife, Amer-Indian-Eskimo, Female,0.0,0.0,50.0, United-States, <=50K
67.5, Private, Some-college,12.5, Married-civ-spouse, Sales, Husband, White, Male,9122.5,0.0,62.5, United-States, <=50K
43.75, Private, Prof-school,18.75, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,68.75, United-States, <=50K
53.75, ?, Some-college,12.5, Separated, ?, Not-in-family, Black, Male,0.0,0.0,50.0, United-States, <=50K
58.75, Private, Bachelors,16.25, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,9610.0,0.0,55.0, United-States, <=50K
68.75, Private, 9th,6.25, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,60.0, United-States, <=50K
48.75, ?, Some-college,12.5, Divorced, ?, Not-in-family, White, Female,0.0,0.0,25.0, United-States, <=50K
46.25, Private, Assoc-voc,13.75, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,50.0, United-States, <=50K
60.0, Self-emp-inc, 10th,7.5, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
31.25, ?, 10th,7.5, Never-married, ?, Own-child, Black, Male,0.0,0.0,50.0, United-States, <=50K
32.5, Private, HS-grad,11.25, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
46.25, Private, Bachelors,16.25, Never-married, Farming-fishing, Not-in-family, White, Male,0.0,0.0,37.5, United-States, <=50K
68.75, State-gov, Assoc-acdm,15.0, Divorced, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0.0,0.0,50.0, United-States, <=50K
48.75, Local-gov, Some-college,12.5, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
38.75, Private, 11th,8.75, Married-spouse-absent, Sales, Own-child, Asian-Pac-Islander, Female,0.0,0.0,50.0, India, <=50K
30.0, ?, HS-grad,11.25, Never-married, ?, Not-in-family, White, Female,0.0,0.0,45.0, United-States, <=50K
46.25, Private, 11th,8.75, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,62.5, United-States, >50K
45.0, Private, Masters,17.5, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,2471.25,55.0, United-States, >50K
55.0, Private, Bachelors,16.25, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,56.25, United-States, <=50K
50.0, Local-gov, Prof-school,18.75, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,75.0, United-States, >50K
27.5, Private, HS-grad,11.25, Widowed, Adm-clerical, Own-child, White, Female,0.0,0.0,50.0, United-States, <=50K
36.25, Private, HS-grad,11.25, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,47.5, United-States, <=50K
63.75, Private, Some-college,12.5, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,75.0, United-States, >50K
73.75, Private, HS-grad,11.25, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,2358.75,50.0, United-States, >50K
61.25, Private, 7th-8th,5.0, Married-civ-spouse, Transport-moving, Husband, White, Male,3008.75,0.0,62.5, United-States, >50K
57.5, Self-emp-inc, Bachelors,16.25, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,68.75, United-States, <=50K
110.0, Private, Some-college,12.5, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,50.0, United-States, <=50K
70.0, ?, HS-grad,11.25, Divorced, ?, Not-in-family, White, Male,0.0,0.0,50.0, United-States, >50K
46.25, Local-gov, Some-college,12.5, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0.0,0.0,40.0, United-States, >50K
51.25, Private, Bachelors,16.25, Divorced, Prof-specialty, Not-in-family, Black, Male,0.0,0.0,50.0, United-States, <=50K
31.25, Private, HS-grad,11.25, Married-civ-spouse, Sales, Husband, Other, Male,0.0,0.0,62.5, United-States, <=50K
60.0, Private, HS-grad,11.25, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
41.25, Self-emp-not-inc, Some-college,12.5, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,31.25, United-States, <=50K
38.75, Private, 1st-4th,2.5, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,50.0, Mexico, <=50K
85.0, ?, Bachelors,16.25, Married-civ-spouse, ?, Husband, White, Male,0.0,2971.25,43.75, United-States, >50K
35.0, Private, Some-college,12.5, Divorced, Sales, Not-in-family, White, Male,0.0,0.0,37.5, United-States, <=50K
22.5, Private, 11th,8.75, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,15.0, United-States, <=50K
45.0, Local-gov, HS-grad,11.25, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
41.25, Self-emp-inc, HS-grad,11.25, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,62.5, United-States, >50K
46.25, Federal-gov, Bachelors,16.25, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,50.0, United-States, >50K
75.0, ?, HS-grad,11.25, Divorced, ?, Not-in-family, White, Female,0.0,0.0,50.0, United-States, <=50K
51.25, State-gov, Bachelors,16.25, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0.0,0.0,50.0, United-States, >50K
67.5, Self-emp-inc, Bachelors,16.25, Married-civ-spouse, Exec-managerial, Husband, White, Male,9122.5,0.0,68.75, United-States, >50K
38.75, Private, Prof-school,18.75, Divorced, Tech-support, Not-in-family, White, Female,0.0,0.0,43.75, United-States, <=50K
51.25, Private, HS-grad,11.25, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,50.0, United-States, >50K
68.75, Private, Doctorate,20.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,50.0, United-States, >50K
38.75, Private, HS-grad,11.25, Never-married, Sales, Own-child, White, Male,0.0,0.0,50.0, United-States, <=50K
76.25, Private, Masters,17.5, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,62.5, United-States, >50K
61.25, Self-emp-inc, Some-college,12.5, Divorced, Sales, Not-in-family, White, Male,0.0,0.0,31.25, United-States, <=50K
23.75, Private, HS-grad,11.25, Never-married, Sales, Own-child, White, Female,0.0,0.0,43.75, United-States, <=50K
23.75, ?, 10th,7.5, Never-married, ?, Own-child, Black, Male,0.0,0.0,31.25, United-States, >50K
23.75, Private, 12th,10.0, Never-married, Other-service, Own-child, White, Male,0.0,0.0,31.25, United-States, <=50K
76.25, Private, Assoc-voc,13.75, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0.0,0.0,50.0, United-States, >50K
52.5, Private, HS-grad,11.25, Never-married, Sales, Unmarried, White, Female,0.0,0.0,50.0, United-States, <=50K
72.5, State-gov, HS-grad,11.25, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
23.75, Private, HS-grad,11.25, Never-married, Machine-op-inspct, Own-child, White, Female,0.0,0.0,50.0, United-States, <=50K
70.0, State-gov, Some-college,12.5, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
62.5, Private, Masters,17.5, Divorced, Prof-specialty, Not-in-family, White, Female,0.0,0.0,43.75, United-States, <=50K
42.5, Private, 1st-4th,2.5, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,50.0, Mexico, >50K
62.5, Private, Some-college,12.5, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,50.0, United-States, <=50K
25.0, Self-emp-not-inc, Some-college,12.5, Never-married, Craft-repair, Not-in-family, White, Female,0.0,0.0,43.75, United-States, <=50K
62.5, Self-emp-not-inc, Bachelors,16.25, Divorced, Prof-specialty, Not-in-family, White, Female,0.0,0.0,75.0, United-States, <=50K
55.0, Federal-gov, HS-grad,11.25, Never-married, Adm-clerical, Unmarried, White, Female,0.0,0.0,50.0, United-States, >50K
38.75, Private, HS-grad,11.25, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
28.75, Private, Some-college,12.5, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,43.75, United-States, >50K
25.0, State-gov, Some-college,12.5, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,50.0, United-States, <=50K
35.0, Private, Bachelors,16.25, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,25.0, United-States, >50K
50.0, Private, Masters,17.5, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,62.5, United-States, >50K
21.25, Private, 10th,7.5, Never-married, Other-service, Own-child, White, Female,0.0,0.0,18.75, United-States, >50K
27.5, Private, Some-college,12.5, Never-married, Other-service, Own-child, White, Female,0.0,0.0,31.25, United-States, >50K
37.5, Private, HS-grad,11.25, Married-civ-spouse, Transport-moving, Husband, White, Male,3878.75,0.0,87.5, United-States, >50K
53.75, Self-emp-inc, Bachelors,16.25, Married-civ-spouse, Sales, Other-relative, Asian-Pac-Islander, Male,0.0,0.0,56.25, India, >50K
32.5, Private, HS-grad,11.25, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,50.0, United-States, >50K
28.75, ?, Bachelors,16.25, Never-married, ?, Not-in-family, Asian-Pac-Islander, Male,0.0,0.0,43.75, United-States, >50K
61.25, Self-emp-not-inc, Some-college,12.5, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,75.0, United-States, <=50K
50.0, Private, HS-grad,11.25, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,47.5, United-States, <=50K
51.25, Private, Some-college,12.5, Divorced, Sales, Unmarried, White, Female,0.0,0.0,60.0, United-States, <=50K
42.5, Private, Bachelors,16.25, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,2176.25,50.0, United-States, <=50K
31.25, State-gov, Bachelors,16.25, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,50.0, United-States, <=50K
48.75, Private, Masters,17.5, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0.0,0.0,50.0, Philippines, >50K
57.5, Private, HS-grad,11.25, Divorced, Exec-managerial, Not-in-family, White, Female,0.0,0.0,50.0, United-States, <=50K
87.5, ?, HS-grad,11.25, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,17.5, United-States, >50K
48.75, Private, HS-grad,11.25, Divorced, Machine-op-inspct, Unmarried, White, Male,3721.25,0.0,50.0, United-States, <=50K
28.75, Private, Some-college,12.5, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,37.5, United-States, <=50K
41.25, Private, Some-college,12.5, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
32.5, Private, Bachelors,16.25, Never-married, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0.0,0.0,75.0, Vietnam, >50K
76.25, State-gov, 5th-6th,3.75, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
77.5, Private, HS-grad,11.25, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,60.0, United-States, >50K
45.0, Private, Assoc-acdm,15.0, Divorced, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0.0,0.0,50.0, Taiwan, <=50K
42.5, Federal-gov, Some-college,12.5, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0.0,0.0,65.0, United-States, >50K
38.75, Private, HS-grad,11.25, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,81.25, United-States, >50K
46.25, Private, HS-grad,11.25, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,85.0, United-States, <=50K
48.75, Private, HS-grad,11.25, Separated, Handlers-cleaners, Not-in-family, Black, Male,0.0,0.0,50.0, United-States, <=50K
32.5, Private, HS-grad,11.25, Married-civ-spouse, Other-service, Wife, White, Female,0.0,0.0,37.5, United-States, <=50K
22.5, ?, HS-grad,11.25, Never-married, ?, Own-child, Black, Female,0.0,0.0,25.0, United-States, >50K
27.5, Private, HS-grad,11.25, Never-married, Sales, Own-child, White, Female,0.0,0.0,50.0, ?, >50K
51.25, Self-emp-inc, Masters,17.5, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,62.5, United-States, >50K
41.25, Private, HS-grad,11.25, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,56.25, United-States, >50K
63.75, Private, HS-grad,11.25, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
67.5, Private, HS-grad,11.25, Married-civ-spouse, Craft-repair, Husband, Black, Male,0.0,0.0,50.0, United-States, <=50K
63.75, Self-emp-not-inc, Assoc-acdm,15.0, Separated, Sales, Not-in-family, Black, Male,0.0,0.0,37.5, United-States, <=50K
46.25, Private, Bachelors,16.25, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,3530.0,50.0, United-States, <=50K
72.5, Private, Some-college,12.5, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,50.0, United-States, >50K
50.0, Private, Bachelors,16.25, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,100.0, United-States, >50K
25.0, ?, 11th,8.75, Never-married, ?, Unmarried, White, Male,0.0,0.0,50.0, El-Salvador, <=50K
80.0, Private, HS-grad,11.25, Widowed, Prof-specialty, Not-in-family, White, Female,0.0,0.0,28.75, United-States, >50K
57.5, Private, Bachelors,16.25, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
23.75, Private, HS-grad,11.25, Never-married, Machine-op-inspct, Own-child, White, Male,0.0,0.0,50.0, United-States, <=50K
41.25, Private, Some-college,12.5, Never-married, Adm-clerical, Own-child, White, Female,124998.75,0.0,37.5, United-States, >50K
71.25, Self-emp-not-inc, Bachelors,16.25, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,12.5, United-States, >50K
45.0, Self-emp-not-inc, Assoc-voc,13.75, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,123.75, United-States, <=50K
22.5, State-gov, HS-grad,11.25, Never-married, Adm-clerical, Own-child, Black, Male,0.0,0.0,18.75, United-States, <=50K
35.0, Private, HS-grad,11.25, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
26.25, Private, Some-college,12.5, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,37.5, Columbia, <=50K
76.25, State-gov, Doctorate,20.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,2377.5,50.0, United-States, <=50K
60.0, Self-emp-inc, Prof-school,18.75, Married-civ-spouse, Prof-specialty, Husband, White, Male,18780.0,0.0,50.0, United-States, >50K
57.5, Private, Bachelors,16.25, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,75.0, United-States, <=50K
51.25, Private, HS-grad,11.25, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,75.0, United-States, <=50K
32.5, Private, 10th,7.5, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,68.75, Puerto-Rico, <=50K
31.25, Private, Some-college,12.5, Divorced, Tech-support, Not-in-family, White, Female,0.0,0.0,50.0, United-States, <=50K
96.25, Private, HS-grad,11.25, Widowed, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States, >50K
