age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
57.5, Self-emp-inc, Bachelors,16.25, Divorced, Exec-managerial, Not-in-family, White, Female,0.0,0.0,62.5, United-States, <=50K
28.75, Private, Bachelors,16.25, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,50.0, ?, <=50K
62.5, Private, 7th-8th,5.0, Married-civ-spouse, Other-service, Wife, White, Female,0.0,0.0,43.75, ?, <=50K
23.75, Private, HS-grad,11.25, Never-married, Other-service, Own-child, White, Male,0.0,0.0,50.0, Puerto-Rico, <=50K
68.75, Local-gov, Bachelors,16.25, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,75.0, United-States, <=50K
47.5, Private, HS-grad,11.25, Separated, Transport-moving, Unmarried, Black, Female,0.0,0.0,37.5, United-States, <=50K
52.5, Private, Bachelors,16.25, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,56.25, United-States, >50K
30.0, Local-gov, Some-college,12.5, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,50.0, United-States, >50K
42.5, Private, Bachelors,16.25, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States, >50K
68.75, Private, Bachelors,16.25, Divorced, Prof-specialty, Not-in-family, White, Female,0.0,0.0,50.0, United-States, <=50K
21.25, Private, 11th,8.75, Never-married, Craft-repair, Own-child, White, Male,742.5,0.0,50.0, United-States, <=50K
36.25, Self-emp-not-inc, 11th,8.75, Married-civ-spouse, Other-service, Wife, White, Female,0.0,0.0,6.25, United-States, >50K
65.0, ?, Some-college,12.5, Married-civ-spouse, ?, Wife, White, Female,0.0,0.0,50.0, United-States, >50K
86.25, State-gov, HS-grad,11.25, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,25.0, United-States, <=50K
43.75, ?, Some-college,12.5, Never-married, ?, Unmarried, White, Male,0.0,0.0,12.5, United-States, <=50K
32.5, Self-emp-inc, 12th,10.0, Married-civ-spouse, Sales, Husband, Other, Male,0.0,0.0,122.5, Dominican-Republic, <=50K
48.75, Private, Some-college,12.5, Divorced, Prof-specialty, Not-in-family, White, Female,0.0,0.0,56.25, United-States, <=50K
22.5, ?, 10th,7.5, Never-married, ?, Own-child, White, Male,0.0,0.0,37.5, United-States, >50K
27.5, Private, Some-college,12.5, Never-married, Tech-support, Other-relative, White, Female,0.0,0.0,50.0, United-States, <=50K
36.25, Federal-gov, Some-college,12.5, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,50.0, United-States, >50K
71.25, Private, 7th-8th,5.0, Widowed, Other-service, Not-in-family, White, Female,0.0,0.0,12.5, United-States, >50K
67.5, Private, Bachelors,16.25, Never-married, Other-service, Own-child, Black, Female,0.0,0.0,45.0, United-States, <=50K
62.5, Private, 10th,7.5, Married-civ-spouse, Other-service, Husband, Black, Male,0.0,0.0,50.0, United-States, <=50K
58.75, Private, Bachelors,16.25, Never-married, Sales, Not-in-family, Black, Male,0.0,0.0,75.0, United-States, <=50K
63.75, Private, Assoc-voc,13.75, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,62.5, Germany, >50K
48.75, Private, Bachelors,16.25, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0.0,0.0,75.0, ?, <=50K
61.25, Private, Bachelors,16.25, Divorced, Exec-managerial, Unmarried, White, Female,0.0,0.0,50.0, United-States, >50K
41.25, Private, HS-grad,11.25, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,56.25, United-States, >50K
25.0, Private, Some-college,12.5, Never-married, Tech-support, Own-child, White, Female,0.0,0.0,18.75, United-States, <=50K
46.25, Private, Assoc-voc,13.75, Married-civ-spouse, Adm-clerical, Husband, White, Male,4338.75,0.0,50.0, United-States, <=50K
45.0, Private, Assoc-acdm,15.0, Never-married, Tech-support, Unmarried, White, Female,0.0,0.0,56.25, United-States, <=50K
38.75, Private, HS-grad,11.25, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,58.75, United-States, >50K
22.5, Private, 11th,8.75, Never-married, Other-service, Own-child, White, Female,0.0,0.0,25.0, United-States, <=50K
55.0, Private, HS-grad,11.25, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0.0,0.0,50.0, United-States, <=50K
31.25, Private, Some-college,12.5, Married-spouse-absent, Adm-clerical, Unmarried, White, Female,0.0,0.0,27.5, United-States, <=50K
56.25, Self-emp-not-inc, Some-college,12.5, Divorced, Prof-specialty, Not-in-family, White, Female,0.0,0.0,62.5, United-States, <=50K
28.75, Private, Some-college,12.5, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,50.0, United-States, <=50K
83.75, Self-emp-not-inc, Doctorate,20.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,13256.25,0.0,43.75, United-States, >50K
47.5, Private, HS-grad,11.25, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,41.25, United-States, >50K
26.25, State-gov, Some-college,12.5, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,50.0, United-States, >50K
70.0, Private, Bachelors,16.25, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,62.5, United-States, <=50K
112.5, ?, HS-grad,11.25, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
41.25, Private, Assoc-acdm,15.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
42.5, Private, Assoc-acdm,15.0, Divorced, Sales, Not-in-family, White, Male,0.0,0.0,50.0, United-States, <=50K
66.25, Private, HS-grad,11.25, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,50.0, United-States, <=50K
62.5, Local-gov, Masters,17.5, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0.0,0.0,56.25, United-States, <=50K
55.0, Local-gov, Assoc-acdm,15.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,37.5, United-States, <=50K
21.25, Private, 11th,8.75, Never-married, Adm-clerical, Own-child, White, Male,0.0,0.0,50.0, United-States, >50K
75.0, State-gov, Assoc-acdm,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,25.0, Mexico, <=50K
30.0, Private, Some-college,12.5, Never-married, Sales, Own-child, White, Female,6325.0,0.0,37.5, United-States, <=50K
46.25, Private, 9th,6.25, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,62.5, United-States, <=50K
35.0, Self-emp-not-inc, HS-grad,11.25, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
38.75, Private, Some-college,12.5, Never-married, Machine-op-inspct, Not-in-family, White, Female,0.0,0.0,31.25, United-States, <=50K
57.5, Private, Doctorate,20.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,75.0, United-States, <=50K
83.75, Private, 11th,8.75, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,50.0, United-States, >50K
43.75, Private, HS-grad,11.25, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,50.0, United-States, >50K
56.25, Self-emp-inc, Bachelors,16.25, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,56.25, United-States, <=50K
45.0, Private, HS-grad,11.25, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0.0,0.0,62.5, United-States, <=50K
68.75, Private, Bachelors,16.25, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0.0,1973.75,43.75, India, <=50K
27.5, Local-gov, Some-college,12.5, Never-married, Prof-specialty, Own-child, White, Female,742.5,0.0,31.25, United-States, <=50K
52.5, Self-emp-not-inc, Prof-school,18.75, Divorced, Prof-specialty, Unmarried, White, Male,0.0,0.0,75.0, United-States, <=50K
48.75, Private, HS-grad,11.25, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,50.0, United-States, >50K
31.25, Private, Bachelors,16.25, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,50.0, United-States, <=50K
26.25, Private, Some-college,12.5, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,50.0, United-States, <=50K
36.25, Private, HS-grad,11.25, Separated, Adm-clerical, Own-child, White, Female,0.0,0.0,50.0, United-States, >50K
50.0, Private, Bachelors,16.25, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
40.0, Self-emp-inc, HS-grad,11.25, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,50.0, United-States, <=50K
76.25, Private, 7th-8th,5.0, Divorced, Machine-op-inspct, Unmarried, White, Female,0.0,0.0,50.0, United-States, <=50K
31.25, Private, Masters,17.5, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,37.5, United-States, >50K
40.0, Local-gov, Some-college,12.5, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,123.75, United-States, <=50K
73.75, Self-emp-not-inc, HS-grad,11.25, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,43.75, United-States, <=50K
38.75, Private, HS-grad,11.25, Married-civ-spouse, Other-service, Wife, Black, Female,0.0,0.0,43.75, United-States, >50K
53.75, Private, Bachelors,16.25, Divorced, Prof-specialty, Unmarried, White, Female,0.0,0.0,30.0, Outlying-US(Guam-USVI-etc), <=50K
73.75, Federal-gov, Masters,17.5, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,50.0, ?, >50K
30.0, Private, Some-college,12.5, Separated, Prof-specialty, Own-child, White, Male,0.0,0.0,67.5, United-States, <=50K
56.25, Private, Some-college,12.5, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,62.5, United-States, >50K
112.5, Private, HS-grad,11.25, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
37.5, Private, Prof-school,18.75, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,1987.5,100.0, United-States, <=50K
52.5, Private, 11th,8.75, Divorced, Craft-repair, Not-in-family, White, Male,0.0,0.0,50.0, United-States, <=50K
46.25, Private, HS-grad,11.25, Divorced, Craft-repair, Not-in-family, White, Male,0.0,0.0,50.0, United-States, <=50K
75.0, Private, 5th-6th,3.75, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,50.0, ?, >50K
60.0, Private, 10th,7.5, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,56.25, United-States, >50K
62.5, Self-emp-not-inc, Some-college,12.5, Married-civ-spouse, Exec-managerial, Wife, White, Female,0.0,0.0,37.5, United-States, <=50K
43.75, Private, Bachelors,16.25, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,50.0, United-States, >50K
37.5, Private, Bachelors,16.25, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,68.75, United-States, <=50K
40.0, Private, 11th,8.75, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,68.75, United-States, >50K
70.0, ?, 10th,7.5, Divorced, ?, Not-in-family, White, Female,0.0,0.0,50.0, United-States, <=50K
55.0, Private, Assoc-acdm,15.0, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0.0,0.0,62.5, United-States, <=50K
60.0, Private, Masters,17.5, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0.0,0.0,56.25, United-States, <=50K
35.0, Self-emp-inc, Bachelors,16.25, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,62.5, United-States, >50K
43.75, ?, Some-college,12.5, Married-civ-spouse, ?, Own-child, White, Female,0.0,0.0,50.0, United-States, <=50K
50.0, Private, Masters,17.5, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States, >50K
31.25, Self-emp-inc, Assoc-voc,13.75, Never-married, Transport-moving, Unmarried, White, Male,0.0,0.0,68.75, United-States, <=50K
45.0, Private, HS-grad,11.25, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0.0,0.0,50.0, Laos, >50K
28.75, Private, 9th,6.25, Never-married, Transport-moving, Own-child, White, Male,0.0,0.0,50.0, United-States, <=50K
55.0, Private, Some-college,12.5, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,56.25, United-States, >50K
57.5, Private, Doctorate,20.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,3018.75,68.75, United-States, >50K
86.25, ?, Assoc-acdm,15.0, Divorced, ?, Unmarried, White, Female,0.0,0.0,1.25, United-States, <=50K
36.25, Local-gov, Bachelors,16.25, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,2310.0,75.0, Germany, >50K
32.5, Private, 11th,8.75, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
36.25, Private, Some-college,12.5, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,2358.75,62.5, United-States, >50K
76.25, Private, HS-grad,11.25, Divorced, Other-service, Not-in-family, Black, Female,0.0,0.0,50.0, United-States, <=50K
63.75, Self-emp-not-inc, Some-college,12.5, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
43.75, Private, HS-grad,11.25, Divorced, Craft-repair, Not-in-family, White, Female,0.0,0.0,50.0, United-States, <=50K
38.75, Self-emp-not-inc, Some-college,12.5, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,50.0, United-States, >50K
41.25, Private, 1st-4th,2.5, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0.0,3253.75,40.0, Mexico, >50K
43.75, ?, Some-college,12.5, Never-married, ?, Not-in-family, Black, Male,0.0,0.0,37.5, United-States, >50K
52.5, Local-gov, Some-college,12.5, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
36.25, Private, Bachelors,16.25, Never-married, Prof-specialty, Not-in-family, White, Female,10767.5,0.0,50.0, United-States, <=50K
31.25, Private, HS-grad,11.25, Never-married, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,81.25, United-States, <=50K
23.75, Private, Some-college,12.5, Never-married, Tech-support, Own-child, White, Male,0.0,0.0,37.5, United-States, <=50K
37.5, Self-emp-not-inc, Assoc-voc,13.75, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,75.0, United-States, <=50K
73.75, Private, HS-grad,11.25, Divorced, Machine-op-inspct, Not-in-family, White, Female,0.0,0.0,50.0, United-States, <=50K
76.25, Private, HS-grad,11.25, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,50.0, United-States, >50K
50.0, Private, Doctorate,20.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,2471.25,25.0, United-States, >50K
42.5, Private, HS-grad,11.25, Separated, Adm-clerical, Unmarried, White, Male,0.0,0.0,50.0, United-States, <=50K
70.0, Private, Some-college,12.5, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,2377.5,75.0, United-States, <=50K
52.5, Private, Assoc-voc,13.75, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,43.75, United-States, >50K
67.5, Private, 10th,7.5, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
27.5, Private, Some-college,12.5, Never-married, Other-service, Own-child, White, Male,0.0,0.0,40.0, United-States, >50K
56.25, Private, 7th-8th,5.0, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0.0,0.0,50.0, United-States, <=50K
42.5, Private, HS-grad,11.25, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
25.0, Private, HS-grad,11.25, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,37.5, United-States, <=50K
42.5, State-gov, Masters,17.5, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,62.5, United-States, >50K
31.25, Local-gov, HS-grad,11.25, Never-married, Handlers-cleaners, Other-relative, Black, Male,0.0,0.0,50.0, United-States, <=50K
31.25, Private, HS-grad,11.25, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
51.25, State-gov, Masters,17.5, Divorced, Prof-specialty, Not-in-family, White, Male,0.0,0.0,43.75, United-States, >50K
56.25, Private, Bachelors,16.25, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,52.5, United-States, <=50K
73.75, Private, Bachelors,16.25, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,2471.25,62.5, United-States, >50K
60.0, Private, Masters,17.5, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,50.0, United-States, >50K
80.0, Private, Bachelors,16.25, Divorced, Exec-managerial, Not-in-family, White, Male,34785.0,0.0,68.75, United-States, <=50K
77.5, Local-gov, Bachelors,16.25, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,50.0, United-States, <=50K
62.5, Private, Masters,17.5, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,81.25, United-States, <=50K
68.75, Private, HS-grad,11.25, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,57.5, United-States, <=50K
30.0, Private, HS-grad,11.25, Never-married, Machine-op-inspct, Unmarried, Black, Female,0.0,0.0,50.0, United-States, <=50K
42.5, Private, HS-grad,11.25, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,56.25, United-States, <=50K
53.75, Self-emp-not-inc, Some-college,12.5, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,123.75, United-States, >50K
45.0, Private, HS-grad,11.25, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States, >50K
33.75, Local-gov, Some-college,12.5, Never-married, Protective-serv, Unmarried, Asian-Pac-Islander, Female,0.0,0.0,50.0, United-States, <=50K
27.5, Private, Some-college,12.5, Never-married, Tech-support, Own-child, White, Female,0.0,0.0,50.0, United-States, <=50K
40.0, Self-emp-not-inc, Bachelors,16.25, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,58.75, United-States, <=50K
32.5, Private, Bachelors,16.25, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,50.0, United-States, >50K
37.5, Private, Bachelors,16.25, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,50.0, United-States, >50K
45.0, Federal-gov, Bachelors,16.25, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0.0,0.0,50.0, United-States, >50K
27.5, Private, Some-college,12.5, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,50.0, United-States, >50K
45.0, State-gov, Some-college,12.5, Married-civ-spouse, Exec-managerial, Wife, White, Female,9122.5,0.0,48.75, United-States, <=50K
38.75, Local-gov, Bachelors,16.25, Never-married, Prof-specialty, Other-relative, White, Male,0.0,0.0,50.0, ?, <=50K
26.25, ?, Some-college,12.5, Never-married, ?, Own-child, White, Male,0.0,0.0,50.0, United-States, <=50K
32.5, Private, HS-grad,11.25, Never-married, Other-service, Unmarried, White, Male,0.0,0.0,31.25, United-States, <=50K
28.75, Private, Some-college,12.5, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,37.5, United-States, <=50K
56.25, State-gov, HS-grad,11.25, Divorced, Adm-clerical, Other-relative, White, Female,0.0,0.0,50.0, United-States, <=50K
25.0, Private, 1st-4th,2.5, Never-married, Farming-fishing, Not-in-family, White, Male,0.0,0.0,37.5, El-Salvador, <=50K
26.25, Private, Assoc-voc,13.75, Never-married, Adm-clerical, Unmarried, Black, Female,0.0,0.0,43.75, United-States, >50K
58.75, Private, Bachelors,16.25, Married-civ-spouse, Craft-repair, Husband, White, Male,18780.0,0.0,62.5, United-States, >50K
56.25, Private, HS-grad,11.25, Never-married, Handlers-cleaners, Other-relative, White, Male,0.0,0.0,50.0, United-States, <=50K
22.5, Private, 11th,8.75, Never-married, Prof-specialty, Own-child, White, Male,0.0,0.0,18.75, United-States, <=50K
23.75, Private, 11th,8.75, Never-married, Sales, Own-child, Black, Female,0.0,0.0,43.75, United-States, >50K
55.0, Private, Some-college,12.5, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,50.0, United-States, >50K
52.5, Private, Some-college,12.5, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
31.25, Private, Assoc-acdm,15.0, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Female,0.0,0.0,46.25, India, >50K
25.0, Private, HS-grad,11.25, Never-married, Other-service, Other-relative, White, Male,0.0,0.0,50.0, United-States, <=50K
61.25, Private, Bachelors,16.25, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
78.75, Private, 7th-8th,5.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
56.25, Local-gov, HS-grad,11.25, Married-civ-spouse, Transport-moving, Wife, White, Female,6472.5,0.0,50.0, United-States, >50K
72.5, Private, 7th-8th,5.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,62.5, United-States, >50K
55.0, Private, Doctorate,20.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,75.0, United-States, >50K
58.75, Private, Masters,17.5, Married-civ-spouse, Exec-managerial, Husband, White, Male,124998.75,0.0,68.75, United-States, >50K
71.25, Private, 5th-6th,3.75, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,56.25, Mexico, >50K
37.5, Private, Masters,17.5, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0.0,0.0,50.0, United-States, >50K
23.75, Private, Some-college,12.5, Never-married, Other-service, Own-child, White, Male,0.0,0.0,3.75, United-States, <=50K
72.5, Private, HS-grad,11.25, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
52.5, Private, 9th,6.25, Separated, Craft-repair, Unmarried, Black, Male,0.0,0.0,50.0, United-States, <=50K
38.75, Private, Bachelors,16.25, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,50.0, United-States, <=50K
71.25, Private, Doctorate,20.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,2471.25,50.0, Germany, <=50K
47.5, State-gov, HS-grad,11.25, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,50.0, United-States, <=50K
48.75, Self-emp-not-inc, Masters,17.5, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,62.5, Columbia, <=50K
70.0, ?, Assoc-acdm,15.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,25.0, United-States, >50K
51.25, Private, Bachelors,16.25, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,3878.75,0.0,43.75, Philippines, <=50K
38.75, Self-emp-not-inc, Masters,17.5, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,56.25, England, >50K
45.0, Private, 10th,7.5, Never-married, Handlers-cleaners, Not-in-family, White, Female,0.0,0.0,42.5, United-States, <=50K
27.5, Local-gov, HS-grad,11.25, Never-married, Farming-fishing, Own-child, White, Male,0.0,0.0,25.0, United-States, <=50K
75.0, Local-gov, Assoc-voc,13.75, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,50.0, United-States, >50K
31.25, Private, Assoc-voc,13.75, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0.0,0.0,50.0, United-States, <=50K
30.0, Private, Bachelors,16.25, Married-civ-spouse, Sales, Other-relative, White, Male,0.0,0.0,50.0, United-States, >50K
56.25, Private, HS-grad,11.25, Married-civ-spouse, Other-service, Husband, White, Male,0.0,2377.5,50.0, United-States, >50K
46.25, Private, 9th,6.25, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
53.75, Private, Some-college,12.5, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,56.25, United-States, >50K
30.0, Local-gov, Bachelors,16.25, Never-married, Prof-specialty, Own-child, White, Female,0.0,0.0,25.0, United-States, >50K
38.75, Private, Doctorate,20.0, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0.0,0.0,50.0, China, >50K
70.0, Private, HS-grad,11.25, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,50.0, United-States, <=50K
22.5, Private, 11th,8.75, Never-married, Other-service, Own-child, White, Female,0.0,0.0,25.0, United-States, <=50K
48.75, Local-gov, HS-grad,11.25, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,47.5, United-States, >50K
30.0, Private, Some-college,12.5, Married-civ-spouse, Protective-serv, Other-relative, White, Male,0.0,0.0,30.0, United-States, <=50K
47.5, Private, HS-grad,11.25, Separated, Sales, Unmarried, White, Female,0.0,0.0,12.5, United-States, <=50K
66.25, Private, 12th,10.0, Divorced, Transport-moving, Not-in-family, White, Female,0.0,0.0,50.0, United-States, <=50K
50.0, Self-emp-not-inc, Masters,17.5, Married-civ-spouse, Exec-managerial, Husband, White, Male,124998.75,0.0,62.5, United-States, <=50K
32.5, Private, Some-college,12.5, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,56.25, Germany, >50K
40.0, Local-gov, Assoc-acdm,15.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,70.0, England, >50K
28.75, Private, HS-grad,11.25, Never-married, Craft-repair, Unmarried, White, Male,0.0,0.0,56.25, Outlying-US(Guam-USVI-etc), <=50K
56.25, Local-gov, Masters,17.5, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,43.75, United-States, <=50K
57.5, Private, HS-grad,11.25, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,50.0, United-States, >50K
30.0, Private, HS-grad,11.25, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
23.75, State-gov, Some-college,12.5, Never-married, Prof-specialty, Own-child, White, Male,0.0,0.0,12.5, United-States, <=50K
65.0, Private, Assoc-voc,13.75, Married-civ-spouse, Prof-specialty, Husband, White, Male,18780.0,0.0,50.0, United-States, <=50K
23.75, ?, HS-grad,11.25, Never-married, ?, Own-child, Black, Female,0.0,0.0,25.0, United-States, <=50K
57.5, Private, Some-college,12.5, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,50.0, United-States, >50K
46.25, Private, Bachelors,16.25, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,57.5, United-States, <=50K
67.5, Private, Some-college,12.5, Divorced, Transport-moving, Not-in-family, White, Male,0.0,0.0,68.75, United-States, <=50K
47.5, Private, HS-grad,11.25, Married-civ-spouse, Exec-managerial, Husband, White, Male,9610.0,0.0,87.5, United-States, >50K
46.25, Private, Some-college,12.5, Never-married, Other-service, Other-relative, Asian-Pac-Islander, Male,0.0,0.0,37.5, Vietnam, >50K
71.25, Private, Bachelors,16.25, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0.0,0.0,50.0, Philippines, >50K
38.75, Private, Bachelors,16.25, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,62.5, United-States, >50K
76.25, Self-emp-not-inc, HS-grad,11.25, Widowed, Adm-clerical, Unmarried, White, Female,0.0,0.0,25.0, United-States, >50K
60.0, Private, Some-college,12.5, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,68.75, United-States, <=50K
50.0, Federal-gov, Prof-school,18.75, Married-civ-spouse, Prof-specialty, Husband, White, Male,9610.0,0.0,50.0, United-States, >50K
36.25, Self-emp-not-inc, 10th,7.5, Divorced, Craft-repair, Not-in-family, White, Male,0.0,0.0,100.0, United-States, >50K
65.0, Private, 10th,7.5, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,56.25, United-States, >50K
